idemplacementsilo;identifiant;adresse;commune;codefuv;observation_localisante;numerocircuit;gestionnaire;collecteur;datedebutexploitation;datecreation;maj_alphanumerique;maj_geometrie;insee;gid;lon;lat
1437;1437;Boulevard des Canuts;Lyon 4e Arrondissement;27983;La Ficelle;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2020-03-09;2013-02-20;69384;876;4,827590340882514;45,78108085068982
4377;4377;25 Rue Général Brosset;Rillieux-la-Pape;25215;Devant la mairie;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2009-03-09;2018-04-24;2013-02-25;69286;880;4,897381358008687;45,81869152660324
2829;2829;Rue Antoinette / Rue Charles Richard;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2018-04-24;;69383;882;4,886284197671037;45,75284752036413
7203;7203;Chemin de la Bastero;La Mulatière;11181;Silo situé angle Rue / Chemin De La Bastéro;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-04-08;2018-04-24;;69142;885;4,808575699970468;45,72773289730227
6126;6126;84 Avenue Saint-Exupéry;Bron;02242;Angle Rue Léon Bourgeois;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;2016-03-18;69029;888;4,900880049780219;45,72743084029743
4114;4114;39 Chemin des Petites Brosses;Caluire-et-Cuire;02809;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-11;69034;891;4,856697991097351;45,79284376242452
7092;7092;1A Avenue Marcel Cachin;Vénissieux;20239;Angle Boulevard Edouard Herriot;V101.0.VERRE;Col Sud;COL GUERIN;2019-08-07;2019-09-02;2019-09-02;;69259;939;4,875270080147942;45,69408675057444
3874;3874;Rue Billon Face Rue Raspail;Villeurbanne;;Supprimé Provisoirement le 5 11 07 cause travaux;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69266;893;4,878820415184911;45,77322927630375
2846;2846;Cours Gambetta / Rue Abbé Boisard;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2018-04-24;;69383;897;4,857089671081844;45,75055084135798
6867;6867;67 Rue des Martyrs de la Résistance;Vénissieux;;un peu en retrait de la rue après le n° 71;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69259;934;4,8708072386264405;45,69066266964769
2309;2309;Place Aristide Briand / Av. Félix Faure;Lyon 7e Arrondissement;; ;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69387;902;4,85018995774405;45,75262731878116
5761;5761;Chemin de la Bastero;La Mulatière;11181;Angle Chemin du Grand Roule;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2010-12-02;2018-04-24;;69142;905;4,806467568905435;45,72843324622884
7086;7086;23 Boulevard Lénine;Vénissieux;20253;23 Tour Lénine;V101.0.VERRE;Col Sud;COL VEOLIA;2019-05-16;2019-05-17;2019-07-19;2019-07-19;69259;910;4,862609794308649;45,69683896485211
7344;7344;Rue Jean et Catherine Reynier;Saint-Cyr-au-Mont-d'Or;14574;Derrière salle polyvalente;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2017-03-31;2021-01-22;;69191;911;4,8178252510711035;45,816837613076515
2014;2014;Rue Tête d'Or angle Rue Cuvier;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-05-29;;69386;912;4,8528242996406075;45,7676075540651
7439;7439;9 Rue Philippe Fabia;Lyon 8e Arrondissement;28899;face au 9 rue Philippe Fabia;Y101.0.VERRE;Col Sud;COL GUERIN;2021-06-01;2021-06-15;2021-06-15;;69388;916;4,869418091204387;45,72857579855064
1937;1937;3 Quai Paul Sédallian;Lyon 9e Arrondissement;29088;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2016-05-24;69389;921;4,829059594514024;45,79745784201908
4128;4128;Impasse du Collège;Caluire-et-Cuire;02865;Face au 10;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-08;69034;922;4,848787994772806;45,802472185423646
5397;5397;145 Route des Condamines;Charly;04018;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-10-26;2022-05-16;2022-05-16;69046;923;4,797227775972566;45,650267154175665
7347;7347;Chemin du Moulin Carron;Dardilly;06135;Parking Stade;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2017-04-28;2018-04-24;;69072;926;4,762391496979015;45,80899608940245
4343;4343;1300 Chemin du Champ du Roy;Rillieux-la-Pape;24954;angle Chantemerle;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-25;69286;929;4,908763356203927;45,833899939591454
5245;5245;Rue des Docteurs Cordier;Lyon 9e Arrondissement;29144;angle rue Hector Berlioz;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2013-08-26;2018-04-24;;69389;932;4,826604444101935;45,80183966814767
2264;2264;26b Boulevard de l'Artillerie;Lyon 7e Arrondissement;28491;Face 26 Bis Boulevard de l'Artillerie;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-12;2022-04-12;69387;936;4,84282489697772;45,73428027201677
5166;5166;Face au 1 Chemin Jean-Marie Vianney ;Écully;;Résidence le Perrolli;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2012-11-26;69081;892;4,783725395453516;45,787722525730885
5012;5012;52 Avenue Général Brosset;Tassin-la-Demi-Lune;18668;;W101.0.VERRE;Col Sud;COL GUERIN;2018-01-22;;2018-11-08;2011-07-27;69244;941;4,781482814484763;45,7568962193118
4448;4448;Rue du 8 Mai 1945;Sathonay-Camp;34564;Face n°18;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-12-20;69292;943;4,865512821396028;45,82232087726826
3405;3405;43 Rue Victor Hugo;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2014-01-13;69282;947;4,994051627097803;45,78416095986236
6652;6652;Place Jean-François Millet;Saint-Priest;;Au milieu de le place. À égale distance batiment n°1 et 3.;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69290;948;4,953880073533622;45,68992277184852
4641;4641;Rue du Port Macon;Saint-Germain-au-Mont-d'Or;30459;Angle Av. Louis Armand;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2011-04-01;2018-04-24;2013-02-25;69207;953;4,800786217617643;45,89794148683784
2812;2812;Rue du Dauphiné / Rue de la Ruche;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2018-04-24;;69383;955;4,871535440303345;45,75348399824814
6919;6919;Rue Eugène Hénaff;Vénissieux;20413;Angle rue Fernand Pelloutier;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2019-09-09;;69259;957;4,90199567042704;45,688120772008205
6907;6907;Allée des Acacias;Vénissieux;20215;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2005-12-13;69259;966;4,870155310244988;45,72333302336443
7180;7180;13 Rue Henri Luizet;Feyzin;31424;;V101.0.VERRE;Col Sud;COL GUERIN;2020-02-20;2020-02-21;2022-01-24;2020-09-02;69276;968;4,862658241666535;45,664978117915936
4408;4408;Rue Pierre Pays;Collonges-au-Mont-d'Or;05114;Bocuse;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-12;69063;972;4,84709642674981;45,81613614177323
5244;5244;18 Avenue de la Constellation;Tassin-la-Demi-Lune;18658;;W101.0.VERRE;Col Sud;COL GUERIN;2018-01-22;;2018-04-24;2013-02-15;69244;973;4,77557331213779;45,755269132560784
6179;6179;Rue Louis Pergaud / Rue de Lessivas;Bron;;PARKING;Y101.0.VERRE;Col Est;GPE;2018-01-22;2007-01-30;2018-07-18;2008-10-17;69029;980;4,918740889523278;45,74395284738717
5210;5210;Rue Professeur Patel;Lyon 9e Arrondissement;29207;Face au N°43;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2013-08-26;2018-04-24;2018-02-21;69389;981;4,792739696654585;45,7656295693378
4386;4386;Avenue Général Leclerc à coté de la MJC;Rillieux-la-Pape;;Face au n° 13 (résidence Leclerc) sur Ilôt;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2011-05-12;2018-04-24;2013-02-25;69286;983;4,895577467496851;45,813345602223805
7399;7399;24 Chemin de Chazelles;Saint-Genis-Laval;15645;Vers le 24 chemin de Chazelle marquage au sol;V101.0.VERRE;Col Sud;COL GUERIN;2021-01-25;2021-01-27;2022-01-25;;69204;988;4,802500089881024;45,6947802386181
3305;3305;Chemin des Cyprès /Allée des Bouvreuils;Jonage;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2011-02-14;69279;990;5,0411991251063935;45,793910683475744
5351;5351;Quai du Bassin;Vernaison;20592;Sur le parking (pelouse) du quai du Bassin;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-05-13;2022-01-24;2021-02-16;69260;991;4,814318573259453;45,646718898119744
1966;1966;Rue Chinard;Lyon 9e Arrondissement;29108;angle Salengro;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2019-06-05;2013-02-22;69389;1000;4,805658202505324;45,7780285493257
2037;2037;Rue Masséna / Cours Vitton;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69386;1002;4,854115144269702;45,76944867404417
7157;7157;Impasse de Seville;Feyzin;34342;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-06-29;2021-11-09;;69276;1017;4,870506886617078;45,678021145914734
BOIR4;BOIR4;1 Boulevard Edmond Michelet;Lyon 8e Arrondissement;32865;Labo Boiron 1 et 3 Boulevard Edmond Michelet;Y101.0.VERRE;Col Sud;GPE;2017-05-22;2010-06-07;2018-04-24;;69388;1019;4,878883279798112;45,73301323699451
6213;6213;12 Avenue Nicolas Pitiot;Corbas;22392;Rue Nicolas Petiot à Côté du N° 12;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-25;2005-05-23;69273;1021;4,9083366631198055;45,66041320218623
1922;1922;549 Rue de Beer-Sheva;Lyon 9e Arrondissement;32109;place du marché;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69389;1025;4,7911787006042195;45,7892590187202
3102;3102;Place Franklin Roosevelt;Chassieu;22141;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2016-03-18;69271;1031;4,968463396966175;45,7374981928063
7801;7801;40 Rue Victorien Sardou;Lyon 7e Arrondissement;28703;Face à l'école, côté entrée du parc;X101.0.VERRE;Col Sud;COL GUERIN;2023-06-15;2023-06-28;2023-06-28;;69387;1033;4,854729718077265;45,747271496604
3647;3647;Avenue Aristide Briand;Villeurbanne;21198;face au 33 rue Paul Verlaine;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2023-03-01;2023-03-01;69266;1035;4,88017455785222;45,76684135828226
4387;4387;Chemin du Champ du Roy;Rillieux-la-Pape;24954;angle Ch de Chantemerle;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2011-05-12;2019-06-05;2013-02-25;69286;1037;4,908982011048488;45,83180073053593
1524;1524;Place Eugène Wernert;Lyon 5e Arrondissement;28214;Montée de Choulans;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2012-09-21;69385;1038;4,816186768362025;45,7548878389346
7182;7182;36 Avenue Guy de Collongue;Écully;06699;Terre plein d4;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2016-03-01;2021-08-11;2016-04-28;69081;1042;4,766507921598106;45,783653776945116
3854;3854;36 Rue Francis de Pressensé;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2021-04-21;2021-04-21;69266;995;4,870418588682625;45,771707419564294
6915;6915;Face au 53 Rue Joannès Vallet;Vénissieux;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-08-28;;69259;1004;4,885100024473658;45,71209669428458
E779;E779;1 Rue Colonel Arnaud Beltrame;Lyon 8e Arrondissement;37125;Rue Colonel Beltrame angle Audibert et Lavirotte;Y101.0.VERRE;Col Sud;COL GUERIN;2022-06-10;2022-06-23;2022-06-28;;69388;1047;4,8547126784775525;45,73459771420671
5268;5268;80 Chemin de la Mouche;Saint-Genis-Laval;15650;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-25;2011-09-26;69204;1050;4,8180851908699855;45,69548497959571
7149;7149;5 Rue Louis Dansard;Lyon 7e Arrondissement;28663;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-01-14;2023-01-12;2022-09-15;69387;1051;4,844386953072252;45,7539664829445
5077;5077;46 Avenue Franklin Roosevelt;Écully;06698;angle Bd du Valvert;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2021-12-14;2021-08-11;69081;1052;4,771705514315235;45,76549231697123
3463;3463;Avenue Salvador Allende/ rue Jean Jaures;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2014-01-13;69282;1055;5,025712476535361;45,78409018734208
7319;7319;61 Rue Marcel Mérieux;Corbas;22598;Restaurant Cavatello;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2017-01-16;2021-12-02;;69273;1062;4,92416877374398;45,66969138603852
7211;7211;Avenue Mathieu Miséry;Tassin-la-Demi-Lune;18679;face Entreprise Bernard Matériaux;W101.0.VERRE;Col Sud;COL GUERIN;2018-01-22;2016-04-20;2018-04-24;;69244;1063;4,767380456151867;45,757741089095255
5368B;5368B;42 Rue de Verdun;Craponne;05863;angle rue Centrale (double);V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2006-09-22;2018-04-24;;69069;1064;4,712681342570138;45,74570808571132
2765;2765;Place St Anne / Rue Paul Bert;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;2008-07-04;2021-01-22;;69383;1065;4,8656433343775;45,7570286524229
2348;2348;28 Rue Croix-Barret;Lyon 7e Arrondissement;28591;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2023-08-04;2023-08-04;69387;1071;4,842570722754271;45,736768062558184
E346;E346;Place Lieutenant Morel;Lyon 1er Arrondissement;27322;Angle rue des Chartreux;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2013-09-17;2018-04-24;2014-03-07;69381;1074;4,826478064136282;45,77191232551333
6509;6509;Rue des Deux Fermes;Saint-Fons;31698;Angle labour;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2011-09-13;69199;1075;4,856130478343894;45,691241210153244
2278;2278;64 Rue Victor Lagrange;Lyon 7e Arrondissement;28702;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-07;2022-04-07;69387;1079;4,841083095336025;45,74364030931997
4149;4149;Rue André Lassagne;Caluire-et-Cuire;02942;Au bout de la rue;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-08;69034;1082;4,8478863915087995;45,805198397809306
3421;3421;Rue H. Perrier Angle Av. Verdun;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69282;1083;4,99265358280043;45,77735678771971
2518;2518;Rue Guillaume Paradin Groupe Laennec Bat D;Lyon 8e Arrondissement;;;Y101.0.VERRE;Col Sud;GPE;2017-05-22;;2018-04-24;;69388;1085;4,885484698181811;45,739280877685
4647;4647;Avenue des Eaux Vives;Saint-Romain-au-Mont-d'Or;33072;Face 3 rue de la République;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-26;69233;1087;4,829683418671051;45,83777079275645
6110;6110;Rue J. Jaurès/Rue Salengro;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;1088;4,908100709442974;45,72994988686
3532;3532;Rue Lamartine vers Foyer Sonacotra ;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;2010-12-29;69256;1089;4,927325260322274;45,79157673464451
7773;7773;5 Rue François Gros;Vénissieux;20424;239 Route de Vienne;V101.0.VERRE;Col Sud;COL GUERIN;2022-01-01;2023-02-10;2023-02-10;2023-02-10;69259;1092;4,853892463023984;45,729158038779914
5998;5998;Avenue du Lac;Saint-Genis-Laval;15625;angle citadelle;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2015-04-02;2022-01-25;;69204;1094;4,800354938435241;45,684975617881264
3307;3307;Boulevard Louis Pradel a coté de l'abris Bus vers giratoire;Jonage;;a cote de  l'abris Bus ;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2008-11-26;69279;1095;5,041956579369818;45,79043036156953
5155;5155;Chemin de Charbonnières/Chemin de Fontville;Écully;;Carrefour des Cinq Chemins;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2021-12-14;2013-02-13;69081;1097;4,763998552634461;45,78154424687533
1523;1523;Rue Cardinal Gerlier;Lyon 5e Arrondissement;28243;angle Pauline-Marie Jaricot;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69385;1098;4,812871426728188;45,76270988187012
5389;5389;58b Avenue du 11 Novembre 1918;Tassin-la-Demi-Lune;18665;vers stade;W101.0.VERRE;Col Sud;COL GUERIN;2018-01-22;2014-02-24;2018-04-24;;69244;1103;4,7560941019625504;45,765051061819406
1967;1967;Montée de l'Observance;Lyon 9e Arrondissement;29059;Face au 77;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2014-02-11;69389;1107;4,809434001126936;45,76666815967203
3544;3544;Rue Lésire;Vaulx-en-Velin;;A 30 m du Grand parking. Déplacé en face de la salle municipale Victor Jara;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;;69256;1117;4,910606768728152;45,77996647732176
4568;4568;Rue Ampère;Genay;23537;ZI Centre leclerc;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2019-10-09;2013-02-14;69278;1111;4,8229040003824295;45,89149299140748
2360;2360;Quai Fillon  (par Jean Bouin);Lyon 7e Arrondissement;;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-07-23;2020-08-04;;69387;1112;4,823710440722407;45,71998704381991
7107;7107;Place Bad Abbach;Charbonnières-les-Bains;30016; ;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2015-03-24;2021-10-26;2019-05-16;69044;1130;4,744896789427653;45,77901716041431
5319;5319;Rue Charton;Oullins;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-21;;69149;1115;4,811437707264342;45,71404574571118
7799;7799;2 Rue Clotilde;Tassin-la-Demi-Lune;18786;Entre le 64 Route de Paris angle Rue Clotilde;W101.0.VERRE;Col Sud;COL GUERIN;2023-06-22;2023-06-28;2023-06-28;;69244;1118;4,761840033859535;45,76738703914257
1143;1143;Place Croix-Paquet;Lyon 1er Arrondissement;27308;Angle rue d'Alsace Lorraine;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2014-09-09;2018-04-24;;69381;1120;4,836670213579526;45,77060379864922
6227;6227;201 Route de Marennes;Corbas;22515;A l'intérieur du parc, sur le domaine privé;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2014-07-11;2021-12-02;2014-07-11;69273;1121;4,905677727067272;45,65426162620126
4538;4538;Chemin du Charrat;Fleurieu-sur-Saône;33163;Parking;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2018-01-29;69085;1122;4,845953797830771;45,86351126962666
4206;4206;Allée du Parc des Sports;Limonest;33854;Angle route de St Didier;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2006-09-22;2018-04-24;2018-03-15;69116;1124;4,773905134215349;45,83316661370417
4565;4565;Rue du Fortin;Genay;23558;Sur paking ;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2021-12-14;2021-12-14;69278;1126;4,842827054638472;45,89745376651584
4007;4007;39 Place Jules Grandclément;Villeurbanne;21322;Face au N°39;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2010-05-12;2021-01-22;;69266;1127;4,887638135766862;45,75892831146879
6819;6819;Rue Joannès Vallet;Vénissieux;20462;/rue général Petit;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-12-13;2018-04-24;;69259;1131;4,885800976894074;45,715614040877384
5398;5398;Chemin de la Traille;Solaize;26833;Vers les restaurants;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-09-09;2021-11-09;2011-05-03;69296;1133;4,81663669144573;45,6442304988926
7462;7462;8 Boulevard de l'Artillerie;Lyon 7e Arrondissement;28491;117 rue de Gerland Plateforme du Tri de Net CE;X101.0.VERRE;Col Sud;COL GUERIN;2021-10-08;2021-10-11;2022-10-31;;69387;1134;4,8419972595663765;45,735553574527906
6154;6154;Rue du 35ème Régiment d'Aviation/Allée du Gal Benoist;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;1136;4,927738398476677;45,738072949169826
4162;4162;Rue François Peissel;Caluire-et-Cuire;02974;Face au 44;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2020-06-24;2013-02-11;69034;1139;4,841701922045237;45,79590297426524
3513;3513;Rue André Chénier à coté du transfo angle rue henri gomand;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2020-09-04;;69256;1142;4,923834829459294;45,749513855434984
2598;2598;Rue Professeur Paul Sisley;Lyon 3e Arrondissement;27930;angle thomas;Y101.0.VERRE;Col Est;GPE;2017-05-22;2015-04-02;2018-04-24;;69383;1161;4,868374460432139;45,74662192680012
4325;4325;24 Chemin des Iles;Rillieux-la-Pape;24937;restaurant Larivoire;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-22;69286;1150;4,892069981533392;45,80384762017814
7268;7268;Rue Gelas Angle Rue de La Tuillière Coté Stade;Feyzin;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-07-25;2021-11-09;;69276;1153;4,846313609662484;45,66423612556564
6153;6153;Av. de Tassigny/Rue Colomb;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;1157;4,9173862428215545;45,733742349496175
7160;7160;42 Avenue Guy de Collongue;Écully;06699;Entrée du Campanil;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2016-02-04;2021-08-11;2021-08-11;69081;1158;4,764944693098316;45,78737982575859
5667;5667;Impasse Honoré Petetin dans maison des fetes Roger Tisso;Givors;;UTPM   salle Roger TISSOT;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-26;2022-01-24;2013-12-06;69091;1159;4,77400964515707;45,596145887389966
4405;4405;Rue de la Plage;Collonges-au-Mont-d'Or;05082;angle rue Louis Blaise Pascal;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-12;69063;1160;4,850199807560602;45,81670396897569
4556;4556;765 Avenue des Frères Lumière;Neuville-sur-Saône;30292;Face à la Déchetterie;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2018-02-27;69143;1162;4,818267082510493;45,88496046999426
7111;7111;Avenue Marcel Paul;Vénissieux;;parking capsulier face entrée livraison casino;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2015-11-02;2018-04-24;2015-11-02;69259;1164;4,881972191017041;45,69988690334491
5294;5294;Place des Trois Renards;Tassin-la-Demi-Lune;18776;Face Rue Des Cerisiers;W101.0.VERRE;Col Sud;COL GUERIN;2018-01-22;;2018-04-24;2017-03-24;69244;1165;4,77228892593841;45,76357448100801
6983;6983;1008 Route de la Thibaudière;Quincieux;36158;billy le vieux  face  N 1008;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2015-01-27;2018-04-24;;69163;1166;4,747024054908332;45,913336830375286
2045;2045;Avenue de Grande Bretagne/Avenue foch(sur ilot);Lyon 6e Arrondissement;;Changement Silo HS;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-01-07;;69386;1169;4,842764952292266;45,774800371554896
3786;3786;Rue du Canal angle Rue des Jardins;Villeurbanne;;Angle Rue des Jardins devant terre plein;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2009-02-11;69266;1174;4,901901216047201;45,77388930754474
2607;2607;17 Rue Auguste Chollat;Lyon 8e Arrondissement;28791;Angle Rue Croix Barret;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2007-12-05;2022-04-12;2020-02-26;69388;1175;4,850254172834356;45,7371619360459
5112;5112;71 Rue du Grand Roule;La Mulatière;11220;Angle Rue Delattre de Tassigny;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-10-04;2018-10-04;69142;1177;4,8077998926006416;45,73032561857609
